timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715376780865,111157,HTTP Request,200,OK,Thread Group 1-7,text,true,,1154561,118,26,26,https://www.daraz.com.bd/,302,0,195
1715376783138,108942,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 1,073,447; actual size: 78,490)",Thread Group 1-39,text,false,,1301,0,25,25,https://www.daraz.com.bd/,1545,0,982
1715376783635,108589,HTTP Request,200,OK,Thread Group 1-46,text,true,,1154585,118,24,24,https://www.daraz.com.bd/,564,0,423
1715376781646,111452,HTTP Request,200,OK,Thread Group 1-18,text,true,,1154567,118,23,23,https://www.daraz.com.bd/,581,0,441
1715376781150,112065,HTTP Request,200,OK,Thread Group 1-11,text,true,,1154547,118,22,22,https://www.daraz.com.bd/,525,0,388
1715376783707,109778,HTTP Request,200,OK,Thread Group 1-47,text,true,,1154577,118,21,21,https://www.daraz.com.bd/,3202,0,3059
1715376782003,111587,HTTP Request,200,OK,Thread Group 1-23,text,true,,1154571,118,20,20,https://www.daraz.com.bd/,896,0,762
1715376785198,108523,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 917,109; actual size: 220,302)",Thread Group 1-68,text,false,,1300,0,19,19,https://www.daraz.com.bd/,515,0,379
1715376782644,111149,HTTP Request,200,OK,Thread Group 1-32,text,true,,1154572,118,18,18,https://www.daraz.com.bd/,580,0,435
1715376781861,112086,HTTP Request,200,OK,Thread Group 1-21,text,true,,1154571,118,17,17,https://www.daraz.com.bd/,3285,0,2904
1715376781436,112616,HTTP Request,200,OK,Thread Group 1-15,text,true,,1154575,118,16,16,https://www.daraz.com.bd/,24206,0,23923
1715376783564,110669,HTTP Request,200,OK,Thread Group 1-45,text,true,,1154632,118,15,15,https://www.daraz.com.bd/,1232,0,1102
1715376781292,112998,HTTP Request,200,OK,Thread Group 1-13,text,true,,1154683,118,14,14,https://www.daraz.com.bd/,587,0,434
1715376780582,115012,HTTP Request,200,OK,Thread Group 1-3,text,true,,1154616,118,13,13,https://www.daraz.com.bd/,439,0,366
1715376784985,110703,HTTP Request,200,OK,Thread Group 1-65,text,true,,1154569,118,12,12,https://www.daraz.com.bd/,4613,0,4477
1715376781577,114145,HTTP Request,200,OK,Thread Group 1-17,text,true,,1154642,118,11,11,https://www.daraz.com.bd/,2877,0,2724
1715376781220,116080,HTTP Request,200,OK,Thread Group 1-12,text,true,,1154597,118,10,10,https://www.daraz.com.bd/,1540,0,1405
1715376783919,113446,HTTP Request,200,OK,Thread Group 1-50,text,true,,1154583,118,9,9,https://www.daraz.com.bd/,7384,0,7251
1715376782072,115764,HTTP Request,200,OK,Thread Group 1-24,text,true,,1154608,118,8,8,https://www.daraz.com.bd/,49167,0,49026
1715376782427,117776,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 977,724; actual size: 217,971)",Thread Group 1-29,text,false,,1300,0,7,7,https://www.daraz.com.bd/,588,0,438
1715376783494,125852,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 1,047,915; actual size: 387,570)",Thread Group 1-44,text,false,,1302,0,6,6,https://www.daraz.com.bd/,535,0,399
1715376781719,140108,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 917,225; actual size: 347,831)",Thread Group 1-19,text,false,,1300,0,5,5,https://www.daraz.com.bd/,547,0,405
1715376782713,146580,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 916,873; actual size: 210,289)",Thread Group 1-33,text,false,,1300,0,4,4,https://www.daraz.com.bd/,3380,0,3229
1715376782215,150831,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 745,977; actual size: 609,138)",Thread Group 1-26,text,false,,1300,0,3,3,https://www.daraz.com.bd/,1194,0,1043
1715376784488,201372,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-58,text,false,,2499,0,2,2,https://www.daraz.com.bd/,504,0,370
1715376784061,258521,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-52,text,false,,3322,0,1,1,https://www.daraz.com.bd/,0,0,258521
1715377051340,51854,HTTP Request,200,OK,Thread Group 1-3,text,true,,1154785,118,80,80,https://www.daraz.com.bd/,370,0,285
1715377052035,76395,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 24,732; actual size: 12,850)",Thread Group 1-14,text,false,,1298,0,79,79,https://www.daraz.com.bd/,505,0,372
1715377054994,75078,HTTP Request,200,OK,Thread Group 1-61,text,true,,1154600,118,78,78,https://www.daraz.com.bd/,566,0,419
1715377051276,83743,HTTP Request,200,OK,Thread Group 1-2,text,true,,1154610,118,77,77,https://www.daraz.com.bd/,434,0,349
1715377053735,82770,HTTP Request,200,OK,Thread Group 1-41,text,true,,1154635,118,76,76,https://www.daraz.com.bd/,1567,0,1426
1715377052474,88439,HTTP Request,200,OK,Thread Group 1-21,text,true,,1154579,118,75,75,https://www.daraz.com.bd/,1076,0,929
1715377054742,87580,HTTP Request,200,OK,Thread Group 1-57,text,true,,1154561,118,74,74,https://www.daraz.com.bd/,4248,0,4105
1715377054112,88439,HTTP Request,200,OK,Thread Group 1-47,text,true,,1154552,118,73,73,https://www.daraz.com.bd/,1448,0,1302
1715377054175,89491,HTTP Request,200,OK,Thread Group 1-48,text,true,,1154584,118,72,72,https://www.daraz.com.bd/,3739,0,3595
1715377052663,91240,HTTP Request,200,OK,Thread Group 1-24,text,true,,1154650,118,71,71,https://www.daraz.com.bd/,705,0,399
1715377054617,89374,HTTP Request,200,OK,Thread Group 1-55,text,true,,1154570,118,70,70,https://www.daraz.com.bd/,2332,0,2018
1715377052789,91641,HTTP Request,200,OK,Thread Group 1-26,text,true,,1154587,118,69,69,https://www.daraz.com.bd/,1143,0,995
1715377052851,94184,HTTP Request,200,OK,Thread Group 1-27,text,true,,1154556,118,68,68,https://www.daraz.com.bd/,876,0,728
1715377052977,95755,HTTP Request,200,OK,Thread Group 1-29,text,true,,1154616,118,67,67,https://www.daraz.com.bd/,1247,0,924
1715377055374,95926,HTTP Request,200,OK,Thread Group 1-67,text,true,,1154682,118,66,66,https://www.daraz.com.bd/,6560,0,6419
1715377054490,97340,HTTP Request,200,OK,Thread Group 1-53,text,true,,1154593,118,65,65,https://www.daraz.com.bd/,1955,0,1414
1715377055498,98115,HTTP Request,200,OK,Thread Group 1-69,text,true,,1154569,118,64,64,https://www.daraz.com.bd/,534,0,397
1715377052601,101751,HTTP Request,200,OK,Thread Group 1-23,text,true,,1154585,118,63,63,https://www.daraz.com.bd/,2694,0,2563
1715377053546,102206,HTTP Request,200,OK,Thread Group 1-38,text,true,,1154575,118,62,62,https://www.daraz.com.bd/,519,0,387
1715377053356,102779,HTTP Request,200,OK,Thread Group 1-35,text,true,,1154577,118,61,61,https://www.daraz.com.bd/,539,0,397
1715377054427,102366,HTTP Request,200,OK,Thread Group 1-52,text,true,,1154600,118,60,60,https://www.daraz.com.bd/,537,0,402
1715377053923,102916,HTTP Request,200,OK,Thread Group 1-44,text,true,,1154665,118,59,59,https://www.daraz.com.bd/,1110,0,963
1715377051971,105581,HTTP Request,200,OK,Thread Group 1-13,text,true,,1154576,118,58,58,https://www.daraz.com.bd/,901,0,780
1715377056067,101523,HTTP Request,200,OK,Thread Group 1-78,text,true,,1154564,118,57,57,https://www.daraz.com.bd/,4376,0,4230
1715377056192,101873,HTTP Request,200,OK,Thread Group 1-80,text,true,,1154579,118,56,56,https://www.daraz.com.bd/,559,0,419
1715377053862,104556,HTTP Request,200,OK,Thread Group 1-43,text,true,,1154618,118,55,55,https://www.daraz.com.bd/,1938,0,1401
1715377052348,106911,HTTP Request,200,OK,Thread Group 1-19,text,true,,1154609,118,54,54,https://www.daraz.com.bd/,559,0,420
1715377051404,107855,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 1,069,836; actual size: 387,076)",Thread Group 1-4,text,false,,1302,0,54,54,https://www.daraz.com.bd/,314,0,237
1715377053671,106914,HTTP Request,200,OK,Thread Group 1-40,text,true,,1154589,118,52,52,https://www.daraz.com.bd/,959,0,814
1715377054554,106059,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 22,460; actual size: 20,803)",Thread Group 1-54,text,false,,1298,0,51,51,https://www.daraz.com.bd/,1167,0,401
1715377051593,109185,HTTP Request,200,OK,Thread Group 1-7,text,true,,1154713,118,50,50,https://www.daraz.com.bd/,829,0,258
1715377051532,112127,HTTP Request,200,OK,Thread Group 1-6,text,true,,1154600,118,49,49,https://www.daraz.com.bd/,334,0,257
1715377051468,112447,HTTP Request,200,OK,Thread Group 1-5,text,true,,1154601,118,48,48,https://www.daraz.com.bd/,332,0,245
1715377052915,112882,HTTP Request,200,OK,Thread Group 1-28,text,true,,1154592,118,47,47,https://www.daraz.com.bd/,3899,0,3749
1715377054301,111510,HTTP Request,200,OK,Thread Group 1-50,text,true,,1154598,118,46,46,https://www.daraz.com.bd/,1725,0,1581
1715377055813,110123,HTTP Request,200,OK,Thread Group 1-74,text,true,,1154594,118,45,45,https://www.daraz.com.bd/,3164,0,2576
1715377053041,113727,HTTP Request,200,OK,Thread Group 1-30,text,true,,1154594,118,44,44,https://www.daraz.com.bd/,1868,0,1724
1715377052099,115552,HTTP Request,200,OK,Thread Group 1-15,text,true,,1154611,118,43,43,https://www.daraz.com.bd/,542,0,401
1715377055121,112605,HTTP Request,200,OK,Thread Group 1-63,text,true,,1154569,118,42,42,https://www.daraz.com.bd/,544,0,413
1715377053985,113741,HTTP Request,200,OK,Thread Group 1-45,text,true,,1154585,118,42,42,https://www.daraz.com.bd/,7552,0,1269
1715377056130,111677,HTTP Request,200,OK,Thread Group 1-79,text,true,,1154651,118,40,40,https://www.daraz.com.bd/,3332,0,3196
1715377053484,114551,HTTP Request,200,OK,Thread Group 1-37,text,true,,1154650,118,39,39,https://www.daraz.com.bd/,560,0,411
1715377051844,116832,HTTP Request,200,OK,Thread Group 1-11,text,true,,1154585,118,38,38,https://www.daraz.com.bd/,7657,0,7515
1715377054680,114782,HTTP Request,200,OK,Thread Group 1-56,text,true,,1154601,118,37,37,https://www.daraz.com.bd/,549,0,409
1715377055308,114749,HTTP Request,200,OK,Thread Group 1-66,text,true,,1154578,118,36,36,https://www.daraz.com.bd/,4026,0,3892
1715377055182,115020,HTTP Request,200,OK,Thread Group 1-64,text,true,,1154608,118,35,35,https://www.daraz.com.bd/,7047,0,6905
1715377055435,115336,HTTP Request,200,OK,Thread Group 1-68,text,true,,1154568,118,34,34,https://www.daraz.com.bd/,1366,0,420
1715377053103,119093,HTTP Request,200,OK,Thread Group 1-31,text,true,,1154585,118,33,33,https://www.daraz.com.bd/,1586,0,1435
1715377051782,120428,HTTP Request,200,OK,Thread Group 1-10,text,true,,1154587,118,32,32,https://www.daraz.com.bd/,758,0,327
1715377053166,119476,HTTP Request,200,OK,Thread Group 1-32,text,true,,1154592,118,31,31,https://www.daraz.com.bd/,4938,0,4789
1715377055687,117116,HTTP Request,200,OK,Thread Group 1-72,text,true,,1154563,118,30,30,https://www.daraz.com.bd/,12681,0,12532
1715377052410,121710,HTTP Request,200,OK,Thread Group 1-20,text,true,,1154580,118,29,29,https://www.daraz.com.bd/,4930,0,4780
1715377051214,123494,HTTP Request,200,OK,Thread Group 1-1,text,true,,1154568,118,28,28,https://www.daraz.com.bd/,498,0,411
1715377054241,120953,HTTP Request,200,OK,Thread Group 1-49,text,true,,1154569,118,27,27,https://www.daraz.com.bd/,2391,0,1843
1715377054366,121144,HTTP Request,200,OK,Thread Group 1-51,text,true,,1154571,118,26,26,https://www.daraz.com.bd/,547,0,411
1715377054931,120762,HTTP Request,200,OK,Thread Group 1-60,text,true,,1154596,118,25,25,https://www.daraz.com.bd/,1185,0,861
1715377052224,123518,HTTP Request,200,OK,Thread Group 1-17,text,true,,1154596,118,24,24,https://www.daraz.com.bd/,570,0,429
1715377052537,124224,HTTP Request,200,OK,Thread Group 1-22,text,true,,1154606,118,23,23,https://www.daraz.com.bd/,516,0,380
1715377055056,122106,HTTP Request,200,OK,Thread Group 1-62,text,true,,1154622,118,22,22,https://www.daraz.com.bd/,1831,0,1683
1715377055561,121794,HTTP Request,200,OK,Thread Group 1-70,text,true,,1154593,118,21,21,https://www.daraz.com.bd/,3009,0,2883
1715377054050,123351,HTTP Request,200,OK,Thread Group 1-46,text,true,,1154579,118,20,20,https://www.daraz.com.bd/,2034,0,1700
1715377053798,123661,HTTP Request,200,OK,Thread Group 1-42,text,true,,1154595,118,19,19,https://www.daraz.com.bd/,7226,0,3636
1715377053609,124290,HTTP Request,200,OK,Thread Group 1-39,text,true,,1154592,118,18,18,https://www.daraz.com.bd/,3566,0,3435
1715377055247,122732,HTTP Request,200,OK,Thread Group 1-65,text,true,,1154576,118,17,17,https://www.daraz.com.bd/,555,0,416
1715377053418,124591,HTTP Request,200,OK,Thread Group 1-36,text,true,,1154720,118,16,16,https://www.daraz.com.bd/,55254,0,55110
1715377051719,126489,HTTP Request,200,OK,Thread Group 1-9,text,true,,1154548,118,15,15,https://www.daraz.com.bd/,1138,0,651
1715377053295,125009,HTTP Request,200,OK,Thread Group 1-34,text,true,,1154755,118,14,14,https://www.daraz.com.bd/,6992,0,6848
1715377051658,126775,HTTP Request,200,OK,Thread Group 1-8,text,true,,1154611,118,13,13,https://www.daraz.com.bd/,405,0,264
1715377052727,126024,HTTP Request,200,OK,Thread Group 1-25,text,true,,1154616,118,12,12,https://www.daraz.com.bd/,917,0,779
1715377055878,123831,HTTP Request,200,OK,Thread Group 1-75,text,true,,1154611,118,11,11,https://www.daraz.com.bd/,6414,0,2619
1715377053233,127276,HTTP Request,200,OK,Thread Group 1-33,text,true,,1154562,118,10,10,https://www.daraz.com.bd/,1970,0,1831
1715377052285,129017,HTTP Request,200,OK,Thread Group 1-18,text,true,,1154576,118,9,9,https://www.daraz.com.bd/,517,0,387
1715377051909,129633,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 510,961; actual size: 501,430)",Thread Group 1-12,text,false,,1300,0,8,8,https://www.daraz.com.bd/,1059,0,948
1715377054805,127660,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 913,939; actual size: 142,969)",Thread Group 1-58,text,false,,1300,0,7,7,https://www.daraz.com.bd/,2844,0,2700
1715377054867,133055,HTTP Request,200,OK,Thread Group 1-59,text,true,,1154569,118,6,6,https://www.daraz.com.bd/,1702,0,844
1715377056002,136837,HTTP Request,200,OK,Thread Group 1-77,text,true,,1154588,118,5,5,https://www.daraz.com.bd/,1099,0,959
1715377055624,143850,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 941,684; actual size: 753,085)",Thread Group 1-71,text,false,,1300,0,4,4,https://www.daraz.com.bd/,553,0,416
1715377055939,148382,HTTP Request,200,OK,Thread Group 1-76,text,true,,1154595,118,3,3,https://www.daraz.com.bd/,4500,0,4359
1715377055751,161461,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 941,524; actual size: 804,745)",Thread Group 1-73,text,false,,1300,0,2,2,https://www.daraz.com.bd/,1331,0,1179
1715377052161,236948,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 701,625; actual size: 183,992)",Thread Group 1-16,text,false,,1300,0,1,1,https://www.daraz.com.bd/,3682,0,3551
1715377379381,71564,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 30,652; actual size: 21,031)",Thread Group 1-21,text,false,,1298,0,90,90,https://www.daraz.com.bd/,567,0,415
1715377380390,87719,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 35,032; actual size: 10,235)",Thread Group 1-39,text,false,,1298,0,89,89,https://www.daraz.com.bd/,540,0,404
1715377378543,91349,HTTP Request,200,OK,Thread Group 1-6,text,true,,1154571,118,88,88,https://www.daraz.com.bd/,301,0,218
1715377381622,91923,HTTP Request,200,OK,Thread Group 1-61,text,true,,1154561,118,87,87,https://www.daraz.com.bd/,1796,0,1650
1715377380278,96329,HTTP Request,200,OK,Thread Group 1-37,text,true,,1154576,118,86,86,https://www.daraz.com.bd/,1170,0,1013
1715377379773,107065,HTTP Request,200,OK,Thread Group 1-28,text,true,,1155763,118,85,85,https://www.daraz.com.bd/,1906,0,406
1715377382069,104910,HTTP Request,200,OK,Thread Group 1-69,text,true,,1154572,118,84,84,https://www.daraz.com.bd/,962,0,833
1715377378375,108904,HTTP Request,200,OK,Thread Group 1-3,text,true,,1154598,118,83,83,https://www.daraz.com.bd/,280,0,207
1715377378935,108344,HTTP Request,200,OK,Thread Group 1-13,text,true,,1155748,118,83,83,https://www.daraz.com.bd/,548,0,422
1715377379215,108820,HTTP Request,200,OK,Thread Group 1-18,text,true,,1154572,118,81,81,https://www.daraz.com.bd/,543,0,395
1715377378262,110783,HTTP Request,200,OK,Thread Group 1-1,text,true,,1155732,118,80,80,https://www.daraz.com.bd/,382,0,306
1715377378879,110611,HTTP Request,200,OK,Thread Group 1-12,text,true,,1154566,118,79,79,https://www.daraz.com.bd/,1539,0,1399
1715377381791,107740,HTTP Request,200,OK,Thread Group 1-64,text,true,,1154572,118,78,78,https://www.daraz.com.bd/,3862,0,3721
1715377382519,108122,HTTP Request,200,OK,Thread Group 1-77,text,true,,1155772,118,77,77,https://www.daraz.com.bd/,1560,0,1405
1715377383078,111835,HTTP Request,200,OK,Thread Group 1-87,text,true,,1154568,118,76,76,https://www.daraz.com.bd/,1050,0,914
1715377381398,116483,HTTP Request,200,OK,Thread Group 1-57,text,true,,1155796,118,75,75,https://www.daraz.com.bd/,1552,0,1412
1715377381509,116610,HTTP Request,200,OK,Thread Group 1-59,text,true,,1154604,118,74,74,https://www.daraz.com.bd/,5116,0,4983
1715377379606,118752,HTTP Request,200,OK,Thread Group 1-25,text,true,,1154591,118,73,73,https://www.daraz.com.bd/,2864,0,2321
1715377380614,118088,HTTP Request,200,OK,Thread Group 1-43,text,true,,1155747,118,72,72,https://www.daraz.com.bd/,13736,0,12843
1715377380837,118159,HTTP Request,200,OK,Thread Group 1-47,text,true,,1154604,118,71,71,https://www.daraz.com.bd/,554,0,408
1715377382796,118182,HTTP Request,200,OK,Thread Group 1-82,text,true,,1154584,118,70,70,https://www.daraz.com.bd/,958,0,408
1715377382293,119187,HTTP Request,200,OK,Thread Group 1-73,text,true,,1155794,118,69,69,https://www.daraz.com.bd/,1029,0,892
1715377382966,120441,HTTP Request,200,OK,Thread Group 1-85,text,true,,1154579,118,68,68,https://www.daraz.com.bd/,1113,0,963
1715377378767,125070,HTTP Request,200,OK,Thread Group 1-10,text,true,,1154569,118,67,67,https://www.daraz.com.bd/,639,0,523
1715377382686,121431,HTTP Request,200,OK,Thread Group 1-80,text,true,,1155772,118,66,66,https://www.daraz.com.bd/,4231,0,4087
1715377380558,123860,HTTP Request,200,OK,Thread Group 1-42,text,true,,1154579,118,65,65,https://www.daraz.com.bd/,3276,0,3143
1715377380221,124277,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 1,010,638; actual size: 430,074)",Thread Group 1-36,text,false,,1302,0,64,64,https://www.daraz.com.bd/,3995,0,3846
1715377382628,122392,HTTP Request,200,OK,Thread Group 1-79,text,true,,1155738,118,63,63,https://www.daraz.com.bd/,2249,0,2109
1715377381229,125350,HTTP Request,200,OK,Thread Group 1-54,text,true,,1154559,118,62,62,https://www.daraz.com.bd/,513,0,383
1715377378317,128578,HTTP Request,200,OK,Thread Group 1-2,text,true,,1154590,118,61,61,https://www.daraz.com.bd/,333,0,254
1715377379494,128185,HTTP Request,200,OK,Thread Group 1-23,text,true,,1155748,118,60,60,https://www.daraz.com.bd/,502,0,359
1715377380893,127064,HTTP Request,200,OK,Thread Group 1-48,text,true,,1154564,118,59,59,https://www.daraz.com.bd/,864,0,734
1715377382405,125839,HTTP Request,200,OK,Thread Group 1-75,text,true,,1155748,118,58,58,https://www.daraz.com.bd/,888,0,751
1715377378486,130027,HTTP Request,200,OK,Thread Group 1-5,text,true,,1154554,118,57,57,https://www.daraz.com.bd/,294,0,218
1715377380781,127974,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 781,642; actual size: 201,009)",Thread Group 1-46,text,false,,1300,0,56,56,https://www.daraz.com.bd/,2446,0,2311
1715377378989,129779,HTTP Request,200,OK,Thread Group 1-14,text,true,,1154569,118,55,55,https://www.daraz.com.bd/,538,0,403
1715377379830,129248,HTTP Request,200,OK,Thread Group 1-29,text,true,,1154605,118,54,54,https://www.daraz.com.bd/,1317,0,398
1715377381679,128556,HTTP Request,200,OK,Thread Group 1-62,text,true,,1154572,118,53,53,https://www.daraz.com.bd/,6706,0,6570
1715377378598,132283,HTTP Request,200,OK,Thread Group 1-7,text,true,,1154588,118,52,52,https://www.daraz.com.bd/,292,0,216
1715377382461,128705,HTTP Request,200,OK,Thread Group 1-76,text,true,,1154574,118,51,51,https://www.daraz.com.bd/,1447,0,1318
1715377382909,129216,HTTP Request,200,OK,Thread Group 1-84,text,true,,1155756,118,50,50,https://www.daraz.com.bd/,1739,0,1602
1715377379997,132163,HTTP Request,200,OK,Thread Group 1-32,text,true,,1154572,118,49,49,https://www.daraz.com.bd/,549,0,415
1715377378822,133353,HTTP Request,200,OK,Thread Group 1-11,text,true,,1154604,118,49,49,https://www.daraz.com.bd/,818,0,684
1715377383133,129239,HTTP Request,200,OK,Thread Group 1-88,text,true,,1154564,118,47,47,https://www.daraz.com.bd/,2187,0,2046
1715377382125,131457,HTTP Request,200,OK,Thread Group 1-70,text,true,,1154617,118,46,46,https://www.daraz.com.bd/,2329,0,2181
1715377380109,133837,HTTP Request,200,OK,Thread Group 1-34,text,true,,1155740,118,45,45,https://www.daraz.com.bd/,15190,0,15060
1715377379045,135471,HTTP Request,200,OK,Thread Group 1-15,text,true,,1155748,118,44,44,https://www.daraz.com.bd/,694,0,383
1715377380165,135288,HTTP Request,200,OK,Thread Group 1-35,text,true,,1154601,118,43,43,https://www.daraz.com.bd/,513,0,379
1715377383189,132327,HTTP Request,200,OK,Thread Group 1-89,text,true,,1154572,118,42,42,https://www.daraz.com.bd/,960,0,409
1715377381901,134537,HTTP Request,200,OK,Thread Group 1-66,text,true,,1155788,118,41,41,https://www.daraz.com.bd/,1325,0,1001
1715377381118,135368,HTTP Request,200,OK,Thread Group 1-52,text,true,,1155804,118,40,40,https://www.daraz.com.bd/,508,0,371
1715377381565,135398,HTTP Request,200,OK,Thread Group 1-60,text,true,,1155755,118,39,39,https://www.daraz.com.bd/,3955,0,3074
1715377379942,137732,HTTP Request,200,OK,Thread Group 1-31,text,true,,1154569,118,38,38,https://www.daraz.com.bd/,1455,0,1322
1715377380445,137419,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 934,646; actual size: 428,265)",Thread Group 1-40,text,false,,1300,0,37,37,https://www.daraz.com.bd/,565,0,421
1715377379885,137984,HTTP Request,200,OK,Thread Group 1-30,text,true,,1154583,118,36,36,https://www.daraz.com.bd/,1383,0,1248
1715377381454,136806,HTTP Request,200,OK,Thread Group 1-58,text,true,,1155779,118,35,35,https://www.daraz.com.bd/,6489,0,6003
1715377380726,137796,HTTP Request,200,OK,Thread Group 1-45,text,true,,1154582,118,34,34,https://www.daraz.com.bd/,2219,0,2066
1715377380052,138739,HTTP Request,200,OK,Thread Group 1-33,text,true,,1154569,118,33,33,https://www.daraz.com.bd/,3291,0,3147
1715377379157,139929,HTTP Request,200,OK,Thread Group 1-17,text,true,,1154590,118,32,32,https://www.daraz.com.bd/,505,0,364
1715377380951,138657,HTTP Request,200,OK,Thread Group 1-49,text,true,,1154588,118,31,31,https://www.daraz.com.bd/,3809,0,3680
1715377379326,140307,HTTP Request,200,OK,Thread Group 1-20,text,true,,1154589,118,30,30,https://www.daraz.com.bd/,644,0,373
1715377379269,140702,HTTP Request,200,OK,Thread Group 1-19,text,true,,1154604,118,29,29,https://www.daraz.com.bd/,2324,0,2180
1715377381341,139525,HTTP Request,200,OK,Thread Group 1-56,text,true,,1154607,118,28,28,https://www.daraz.com.bd/,712,0,400
1715377380670,140341,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 32,768; actual size: 560)",Thread Group 1-44,text,false,,1295,0,27,27,https://www.daraz.com.bd/,9988,0,5049
1715377378654,143300,HTTP Request,200,OK,Thread Group 1-8,text,true,,1155771,118,26,26,https://www.daraz.com.bd/,768,0,215
1715377382853,139189,HTTP Request,200,OK,Thread Group 1-83,text,true,,1154587,118,25,25,https://www.daraz.com.bd/,4512,0,3921
1715377378711,143480,HTTP Request,200,OK,Thread Group 1-9,text,true,,1154599,118,24,24,https://www.daraz.com.bd/,554,0,193
1715377382237,139976,HTTP Request,200,OK,Thread Group 1-72,text,true,,1154592,118,23,23,https://www.daraz.com.bd/,534,0,397
1715377382349,139958,HTTP Request,200,OK,Thread Group 1-74,text,true,,1154651,118,22,22,https://www.daraz.com.bd/,1577,0,1430
1715377379550,143072,HTTP Request,200,OK,Thread Group 1-24,text,true,,1154572,118,21,21,https://www.daraz.com.bd/,1698,0,1559
1715377382012,140630,HTTP Request,200,OK,Thread Group 1-68,text,true,,1154641,118,20,20,https://www.daraz.com.bd/,539,0,397
1715377383246,139885,HTTP Request,200,OK,Thread Group 1-90,text,true,,1154581,118,19,19,https://www.daraz.com.bd/,548,0,405
1715377381737,141498,HTTP Request,200,OK,Thread Group 1-63,text,true,,1154606,118,18,18,https://www.daraz.com.bd/,2667,0,2525
1715377381286,142033,HTTP Request,200,OK,Thread Group 1-55,text,true,,1155748,118,17,17,https://www.daraz.com.bd/,2030,0,1396
1715377381006,142474,HTTP Request,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 996,403; actual size: 298,462)",Thread Group 1-50,text,false,,1300,0,16,16,https://www.daraz.com.bd/,642,0,350
1715377381846,141651,HTTP Request,200,OK,Thread Group 1-65,text,true,,1154620,118,15,15,https://www.daraz.com.bd/,2511,0,2370
1715377382182,141612,HTTP Request,200,OK,Thread Group 1-71,text,true,,1154621,118,14,14,https://www.daraz.com.bd/,1674,0,1536
1715377379663,144187,HTTP Request,200,OK,Thread Group 1-26,text,true,,1154561,118,13,13,https://www.daraz.com.bd/,1459,0,1347
1715377382741,141619,HTTP Request,200,OK,Thread Group 1-81,text,true,,1154676,118,12,12,https://www.daraz.com.bd/,1099,0,361
1715377383022,142069,HTTP Request,200,OK,Thread Group 1-86,text,true,,1154611,118,11,11,https://www.daraz.com.bd/,5832,0,5696
1715377380335,144991,HTTP Request,200,OK,Thread Group 1-38,text,true,,1154598,118,10,10,https://www.daraz.com.bd/,1507,0,1363
1715377381174,144166,HTTP Request,200,OK,Thread Group 1-53,text,true,,1155748,118,9,9,https://www.daraz.com.bd/,529,0,392
